date;C_1;C_2;C_3;C_4;C_5;C_6;C_7;C_8;C_9;C_10;C_11;C_12;C_13;C_14;C_15;C_16;C_17;C_18;C_19;C_20;C_21;C_22;C_23;C_24;C_25;C_26;C_27;C_28;C_29;C_30;C_31;C_32;C_33;C_34;C_35;C_36;C_37;C_38;C_39;C_40;C_41;C_42;C_43;C_44;C_45;C_46;C_47;C_48;C_49;C_50;C_51;C_52;C_53;C_54;C_55;C_56;C_57;C_58;C_59;C_60;C_61;C_62;C_63
2015-08-31 ;4348.872;2763.466;4527.621;14765.303;3576.011;3933.892;101.979;5670.004;1177.446;753.161;32750.952;1557.056;377.401;989.368;7424.914;6994.333;80.5;49796.769;602.067;1343.155;660.99;434.917;1125.408;205.728;5692.458;515.478;655.9;9292.8;511.82;18122.535;8969.078;465.543;503.876;1742.486;951.013;1179.777;147.379;1393.129;679.36;947.066;10230.889;4795.656;430.32;30108.251;15000.554;491.257;778.362;1028.88;544.327;7646.982;7549.688;4546.039;1054.633;3828.301;3146.695;1842.109;7367.93;5090.387;2716.204;939.168;2976.698;2467.246;3496.735
2015-09-30 ;3592.667;2640.357;4337.436;14330.232;3151.541;3721.305;100.045;5406.462;1141.72;700.796;31769.295;1594.265;355.567;976.753;7121.204;6562.031;80.45;48721.32;592.512;1166.914;664.001;394.732;1092.771;188.423;5311.505;524.53;634.705;8982.434;501.012;17259.524;8464.77;453.341;460.914;1701.42;932.852;1128.047;141.172;1381.664;649.901;884.693;9779.781;4431.73;382.852;28786.65;14340.333;478.686;738.05;978.127;526.568;7444.467;7213.587;4393.879;943.329;3581.411;2994.599;1750.806;7353.887;5099.566;2566.74;927.593;2836.628;2327.465;3362.117
2015-10-30 ;5207.328;2835.053;4590.653;15730.097;3315.379;3935.622;109.129;5636.934;1232.955;674.299;31918.197;1545.871;369.066;1071.468;7719.77;7258.976;88.725;52895.917;609.511;1351.22;674.428;423.213;1142.141;183.817;5847.609;583.698;670.585;9625.536;496.434;18653.329;9060.302;521.794;488.488;1797.759;956.347;1115.365;149.926;1383.102;690.542;948.765;10706.789;4748.328;388.237;30203.039;14976.133;505.365;777.398;1098.244;502.465;8058.738;7739.221;4720.977;1017.38;3868.173;3228.266;1899.837;7496.543;5391.754;2753.148;992.313;3018.44;2551.308;3599.789
2015-11-30 ;4692.562;2871.141;4628.806;16510.724;3211.296;3640.322;105.449;5526.458;1031.146;631.969;32915.825;1308.436;379.811;1071.816;7493.114;7259.722;66.355;51241.204;652.68;1341.425;642.22;419.925;1106.058;179.704;5789.541;563.219;679.962;9356.893;487.748;18300.962;8981.022;506.066;448.799;1642.716;921.998;994.348;140.102;1191.051;694.548;884.589;10128.622;4579.028;383.544;30198.602;14493.836;488.359;749.849;1033.914;454.476;8086.848;7563.41;4752.207;1003.273;3758.618;3151.083;1875.45;7191.445;5283.352;2698.044;930.821;2951.035;2541.11;3611.395
2015-12-31 ;4514.366;2821.209;4772.239;16322.121;3051.992;3685.241;104.075;5140.819;1034.366;621.657;33899.342;1469.314;380.479;1070.952;7249.268;7067.516;65.171;51648.734;660.13;1410.458;657.938;430.639;1067.901;190.504;5809.488;554.55;684.629;8882.265;483.825;17805.566;8436.56;535.716;458.989;1563.43;928.681;982.504;147.361;1240.539;623.947;791.71;10196.219;4320.722;379.76;29495.888;14633.224;484.568;692.486;975.752;460.142;7950.974;7266.841;4861.238;955.454;3469.86;3087.688;1856.277;7375.34;5145.371;2733.316;923.811;2829.7;2543.621;3513.481
2016-01-29 ;4677.54;2552.868;4365.285;15909.316;2828.861;3718.547;90.838;5015.176;1010.897;618.423;32364.973;1218.307;351.645;1030.656;6919.705;6441.736;51.36;46844.938;674.357;1433.805;612.66;397.661;923.122;180.931;5331.668;523.526;701.607;8581.871;484.864;17308.235;7985.447;491.687;424.221;1588.886;882.668;913.004;143.58;1116.343;618.691;762.16;9277.92;3984.886;336.776;27165.563;13534.317;462.332;721.018;990.883;419.842;7528.367;6828.775;4514.648;899.119;3367.648;2942.512;1713.498;6659.254;5043.094;2552.854;881.459;2617.813;2363.734;3286.902
2016-02-29 ;5067.711;2522.264;4325.919;14775.058;3006.463;3782.359;88.542;5208.152;1061.373;556.197;31610.24;1283.887;349.105;964.67;6847.82;6276.571;46.169;46783.971;651.578;1521.431;567.316;388.164;875.07;181.907;5185.765;511.354;687.899;8663.441;490.487;17050.563;8128.038;519.385;434.193;1723.595;879.515;952.63;132.977;1204.815;629.834;764.623;9593.507;3841.606;342.304;27511.663;13291.55;481.246;753.398;1025.537;473.043;7512.496;6770.562;4676.504;954.374;3631.405;2895.332;1678.658;6183.305;4829.531;2564.796;916.82;2629.297;2320.31;3315.572
2016-03-31 ;4892.859;2806.604;4874.335;15928.812;3924.372;4173.372;99.08;5731.439;1266.954;653.476;33710.881;1384.168;365.563;1018.329;7264.571;6896.595;57.202;51362.152;774.34;1569.772;641.516;387.302;943.358;179.604;5439.106;583.441;775.308;9637.092;526.786;18406.076;8590.211;600.08;456.9;1985.94;995.741;1118.913;152.13;1287.431;722.293;902.111;10711.877;4148.454;323.938;29541.343;13884.722;521.964;810.461;1187.432;499.621;8027.008;7098.466;5274.957;1212.162;4051.925;3151.071;1831.963;7152.113;5414.906;2724.435;973.715;2785.832;2439.751;3583.806
2016-04-29 ;5086.762;2939.567;5013.699;16191.353;4332.531;4289.616;98.884;6119.819;1344.564;681.983;34473.971;1568.873;364.094;1016.662;7407.088;6983.331;59.012;51846.057;799.984;1553.226;644.568;397.067;970.451;178.452;5692.034;580.846;755.595;9618.508;576.429;18452.207;9266.893;615.045;482.276;2255.167;964.04;1032.323;157.178;1270.599;778.41;940.391;10769.96;4365.965;342.717;30195.038;14319.42;494.24;816.532;1241.055;524.935;8066.671;7344.307;5387.195;1334.239;4420.91;3228.143;1870.281;7329.703;5541.781;2795.233;929.691;2844.624;2556.063;3639.958
2016-05-31 ;5103.152;2752.771;4893.695;16543.49;3741.562;4024.027;98.153;5911.283;1190.415;643.69;35019.57;1481.334;372.83;1015.851;7430.927;6945.14;65.758;51389.569;761.327;1496.652;656.683;378.858;936.56;186.998;5632.769;553.598;699.89;8865.949;556.841;18689.387;9038.44;613.701;496.03;2114.303;1007.78;948.715;152.589;1182.149;734.344;851.984;10300.22;4259.371;338.582;29481.932;14313.718;502.897;818.327;1075.513;482.718;8214.231;7309.668;5271.598;1173.824;4270.16;3181.934;1855.04;7443.766;5199.508;2768.338;937.874;2839.969;2527.741;3696.311
2016-06-30 ;5258.104;2535.566;4900.073;16376.124;4471.233;4278.222;99.361;5938.156;1303.066;629.956;33544.828;1397.29;329.551;1008.143;7007.909;6553.067;49.254;51845.451;738.142;1639.665;665.398;373.25;852.124;182.23;5495.32;576.378;729.354;8968.175;544.094;17525.275;8858.407;635.256;523.538;2347.245;1054.628;925.077;149.185;1224.82;752.542;917.566;10749.917;3839.978;337.522;28178.91;14227.269;527.189;834.118;1096.556;499.929;8235.481;7047.361;5323.688;1403.362;4311.027;2977.697;1754.037;7634.238;5202.27;2692.407;967.245;2619.929;2464.585;3695.229
2016-07-29 ;5245.64;2747.119;5300.082;16634.237;4917.844;4404.599;102.842;6142.21;1227.205;681.885;35008.159;1688.349;342.845;1060.626;7398.806;7040.394;52.402;55390.041;798.297;1734.44;703.163;394.815;888.539;188.635;5851.638;611.577;723.281;8947.045;578.429;18371.691;8816.548;701.94;552.896;2477.822;1076.852;953.327;157.786;1326.308;769.718;998.738;10774.986;4090.251;350.659;29227.153;14577.389;563.674;894.921;1033.338;529.161;8548.023;7242.33;5784.715;1562.026;4476.02;3182.695;1886.043;8244.367;5483.996;2782.507;1036.071;2755.085;2615.128;3862.876
2016-08-31 ;5130.472;2813.848;5162.588;16519.609;4962.173;4223.328;110.422;6164.205;1344.43;612.153;32813.265;1718.238;361.573;1045.347;7361.269;7181.519;52.537;55981.411;820.311;1759.879;711.311;381.208;894.95;178.218;5874.322;631.014;740.073;9072.987;575.653;18923.035;9030.265;716.969;548.877;2369.525;1059.028;970.76;158.151;1379.4;788.992;922.107;10561.554;4143.944;376.878;29682.585;14485.263;575.187;927.722;1047.764;528.505;8560.956;7255.053;5681.082;1567.712;4464.918;3187.219;1911.333;8451.957;5515.953;2809.38;1048.273;2758.769;2599.487;3870.701
2016-09-30 ;5404.316;2963.16;5289.454;17199.104;4979.416;4205.568;113.235;6237.171;1339.023;627.653;31474.801;1698.437;354.271;1082.965;7458.295;7209.747;49.742;58024.171;817.91;1796.114;704.798;366.415;872.029;178.407;5976.507;639.629;718.302;8770.85;590.521;19142.271;9421.773;717.159;557.99;2372.838;999.608;956.47;158.839;1309.791;819.498;976.241;10735.5;4202.944;379.438;30286.008;14605.432;592.294;895.171;1038.874;530.399;8570.215;7328.723;5742.379;1564.097;4513.676;3248.934;1930.283;8381.336;5630.625;2863.287;1070.813;2754.774;2674.606;3878.908
2016-10-31 ;5360.1;3083.949;5177.068;15725.35;5676.986;4536.673;111.043;6185.108;1321.845;655.967;29513.73;1842.774;335.424;1010.501;7411.211;7100.479;51.51;57363.051;870.86;1795.761;701.316;341.216;886.877;179.051;6055.342;616.279;717.198;9207.61;616.088;18698.613;9355.425;676.082;549.214;2346.857;972.038;988.797;156.783;1282.269;824.992;966.609;10302.023;4340.547;371.462;28738.759;13813.14;600.842;874.707;1030.896;507.792;8407.798;6951.38;5544.648;1728.598;4415.945;3197.129;1894.865;8464.32;5314.922;2779.668;1065.525;2557.832;2711.971;3780.793
2016-11-30 ;4875.048;3029.024;5195.728;14914.919;5041.378;4317.389;109.715;6335.137;1211.796;586.125;27366.938;1225.113;339.568;980.708;7280.229;6837.868;56.587;56426.081;830.376;1571.845;649.02;325.817;855.133;185.568;5909.31;600.296;654.801;8036.041;599.726;18069.649;9350.394;656.677;568.976;2429.12;864.708;914.839;145.727;1233.687;864.25;889.416;10528.173;3972.38;367.457;28787.179;13473.906;586.993;861.674;876.045;498.214;8711.439;6975.637;5496.48;1531.442;4497.816;3111.189;1807.657;7843.609;5045.316;2751.074;1042.742;2590.143;2633.96;3975.287
2016-12-30 ;4744.229;3155.971;5329.168;15218.377;5089.057;4304.906;105.226;6451.331;1308.293;606.424;28738.353;1302.008;354.788;1035.321;7685.512;7314.576;57.404;52818.71;893.615;1657.63;648.512;325.319;966.396;188.416;5967.906;605.838;657.983;8084.592;655.377;18745.419;9668.534;639.223;649.695;2432.916;872.044;989.269;154.207;1318.274;972.919;937.453;10345.838;4300.163;361.809;30059.544;14041.62;579.487;879.536;896.541;522.635;8873.983;7264.233;5637.125;1581.729;4568.73;3273.638;1916.755;7685.188;5034.793;2836.53;1027.524;2682.84;2678.471;4013.999
2017-01-31 ;5618.328;3327.938;5556.53;15233.669;5636.079;4506.823;112.368;6695.358;1354.775;620.293;30015.123;1277.345;356.568;1028.388;7731.936;7542.93;52.883;56898.408;932.603;1658.506;676.731;328.097;942.415;185.96;6190;652.587;678.357;8262.964;695.16;19068.454;10306.752;695.636;649.826;2654.939;922.16;1092.727;153.201;1334.286;970.36;963.952;11209.711;4420.032;352.548;31777.176;14605.03;608.202;912.462;928.716;526.525;9057.802;7357.992;5859.66;1723.34;4737.219;3331.727;1996.892;8198.781;5301.176;2960.439;1082.454;2724.164;2775.039;4112.879
2017-02-28 ;5668.498;3327.296;5766.114;15527.419;5884.228;4644.395;116.344;6591.78;1316.557;635.782;29876.118;1421.043;355.263;1063.432;7760.25;7596.975;54.536;58048.426;906.768;1697.595;716.692;342.031;939.437;195.03;6259.571;672.773;690.516;8543.739;668.792;19772.386;10048.154;695.147;653.354;2598.811;912.688;1148.868;155.517;1361.161;908.718;981.192;11485.432;4442.94;357.558;31749.138;14831.328;636.605;918.67;979.701;531.572;9413.932;7506.416;6052.984;1801.477;4629.68;3347.331;2006.325;8694.164;5633.703;3017.365;1138.991;2790.674;2826.777;4245.52
2017-03-31 ;6394.947;3442.887;5915.952;16002.819;5619.897;4999.263;118.829;6624.468;1382.902;640.709;30626.399;1325.964;368.604;1115.051;8250.145;7938.006;55.419;59899.125;893.05;1775.013;759.54;343.661;1026.772;201.716;6244.964;708.214;712.553;9382.595;630.117;20873.411;9813.843;654.135;636.74;2566.825;927.38;1164.826;166.927;1342.848;928.096;980.175;11740.237;4939.567;341.91;33060.146;15281.777;647.744;955.842;993.839;534.772;9427.218;7631.688;6205.734;1741.107;4661.547;3560.864;2100.783;9153.82;5796.965;3089.767;1155.919;2848.812;2815.531;4239.793
2017-04-28 ;6562.66;3775.807;5874.544;16537.281;5620.12;4952.095;121.998;6487.564;1366.306;674.577;33006.597;1305.751;381.846;1191.409;8699.626;8179.811;61.69;61745.763;929.65;1834.124;774.196;345.64;1050.652;193.604;6310.514;715.305;740.108;9466.372;649.254;21767.394;9835.551;659.885;648.934;2498.652;980.318;1298.425;167.24;1326.115;926.248;1034.155;11775.649;5168.382;392.206;34640.983;15865.895;661.048;956.974;1110.415;535.823;9529.124;7790.307;6167.574;1749.162;4603.816;3754.21;2171.104;9494.738;5804.152;3239.985;1156.557;2998.784;2851.24;4276.395
2017-05-31 ;6955.364;4138.194;5643.742;17448.913;5338.972;4988.228;128.448;6475.502;1443.666;716.134;35058.138;1402.711;389.236;1282.992;9171.885;8575.772;70.344;63801.231;1030.897;1880.923;787.794;343.886;1111.481;200.924;6501.026;773.11;750.973;9505.491;666.254;22903.666;10366.68;671.465;664.439;2657.071;1006.006;1301.471;184.536;1299.417;868.264;1055.161;12218.215;5409.891;395.424;35758.944;16749.056;677.041;968.845;1144.123;537.425;9659.082;8151.408;6123.09;1718.076;4605.063;4006.684;2304.879;9532.441;6447.371;3401.233;1174.002;3077.247;2950.258;4306.039
2017-06-30 ;6715.46;4202.176;5808.641;16886.992;5248.471;4923.925;131.492;6678.852;1417.267;710.494;35338.724;1369.012;382.771;1275.014;9063.59;8487.699;74.265;64204.028;1066.067;1930.393;781.627;366.594;1125.209;198.088;6571.267;780.896;749.15;10068.523;707.449;22555.001;10282.324;706.926;623.536;2751.972;994.071;1325.723;173.727;1196.758;837.076;1015.755;12358.793;5339.128;418.515;36050.863;16720.287;705.991;980.035;1190.496;541.907;9719.6;7993.433;6303.559;1661.522;4733.168;3980.288;2296.58;9463.098;6317.563;3401.697;1200.101;2998.487;2988.841;4358.688
2017-07-31 ;6256.132;4577.999;6066.937;18321.9;5823.846;5360.126;143.254;6946.032;1461.019;754.954;36917.692;1413.802;384.738;1303.543;9320.29;8642.565;75.045;66583.808;1146.211;1934.429;841.846;359.632;1210.842;195.537;6704.272;805.747;750.083;10496.424;721.727;24097.315;11513.708;727.805;580.438;2900.288;1016.55;1414.854;183.139;1262.503;874.679;1084.994;13008.805;5589.858;408.693;36340.023;16865.772;728.079;1006.968;1262.832;576.95;9917.617;8199.652;6509.883;1846.69;4923.641;4099.477;2350.523;10141.34;6502.793;3474.046;1226.671;3090.746;3046.452;4423.93
2017-08-31 ;6954.331;4649.773;6055.438;18100.974;6193.296;5651.284;149.335;6958.598;1498.289;768.574;38246.245;1440.938;381.769;1303.429;9418.755;8663.563;75.893;67726.926;1232.711;1925.469;835.53;307.852;1233.021;197.064;6701.167;785.715;758.587;10599.533;734.631;24085.776;11794.578;710.382;502.065;3147.646;992.784;1509.641;192.372;1179.14;945.856;1127.662;12917.972;5524.463;390.93;36894.414;16721.677;740.493;1052.627;1320.539;576.936;9950.135;8137.59;6547.602;1967.539;4937.293;4141.332;2364.832;10184.66;6325.266;3463.792;1257.196;3045.719;3042.007;4389.754
2017-09-29 ;7673.142;4740.319;5992.859;18452.05;6455.811;5758.232;150.905;7220.082;1509.37;781.845;38108.923;1399.174;406.285;1317.038;9826.55;9144.789;65.283;67485.05;1167.962;1910.401;804.707;320.273;1281.105;192.375;6840.849;802.091;762.901;10219.52;718.485;24665.225;12264.383;708.597;522.091;3138.951;1025.244;1452.389;196.945;1114.742;988.356;1056.16;12744.595;5571.306;392.785;38028.361;17054.647;715.853;1084.094;1194.8;564.124;10153.05;8407.5;6462.691;2039.425;5093.836;4315.051;2473.944;9858.961;6082.773;3581.59;1213.888;3143.016;3088.496;4509.203
2017-10-31 ;8101.981;4839.165;6078.007;18753.163;6243.936;6045.631;156.903;7208.888;1374.155;798.523;38657.579;1380.946;408.239;1285.406;9973.917;9284.839;63.889;67742.44;1226.295;1912.237;864.029;311.004;1263.201;191.35;7156.356;869.495;760.998;9448.625;723.516;24881.23;12385.925;664.385;482.705;3260.29;1034.929;1499.979;193.26;1092.389;969.692;1081.948;13384.213;5580.469;396.032;37953.664;16767.546;761.266;1110.853;1195.997;573.865;10385.544;8458.651;6622.52;1967.206;5060.719;4340.406;2500.836;10617.04;6514.055;3583.231;1253.47;3131.203;3216.118;4562.43
2017-11-30 ;7720.811;4964.827;6109.622;18387.653;6050.352;5337.324;159.349;7257.1;1411.105;815.651;38054.117;1355.955;401.692;1287.657;9999.981;9396.097;63.564;70022.218;1193.599;1904.764;857.941;306.744;1271.547;198.084;7370.641;869.541;774.579;9404.591;743.155;24705.89;12167.697;666.992;494.384;3329.354;1039.481;1483.808;196.708;1016.671;1002.531;1178.803;13905.604;5546.701;380.933;36716.305;17125.287;735.995;1130.784;1101.027;538.848;10701.685;8469.356;6733.109;1885.798;5103.875;4399.023;2567.399;10461.16;6748.305;3604.101;1247.467;3113.086;3318.253;4733.266
2017-12-29 ;8237.676;5016.718;6403.236;18228.571;6335.02;6180.828;162.4;7541.878;1521.426;842.412;38967.614;1369.653;420.376;1283.417;9983.405;9398.764;74.132;71923.057;1250.605;2068.613;899.845;333.752;1252.062;206.386;7423.497;895.435;822.83;9400.012;732.807;24883.399;12531.544;720.187;494.772;3366.988;1091.743;1536.386;193.071;1166.557;1032.381;1282.843;14031.66;5490.328;372.331;36613.494;17358.144;744.701;1186.809;1246.86;537.945;10817.693;8889.679;7079.105;1978.416;5300.887;4427.055;2597.34;10970.69;6971.941;3692.829;1271.494;3241.865;3361.737;4787.406
2018-01-31 ;8415.768;5561.629;6592.425;19220.201;7402.263;6632.565;182.681;7615.521;1693.827;912.842;40183.813;1354.868;431.287;1371.373;10684.296;9955.979;82.857;75269.01;1347.908;2130.819;930.824;347.973;1399.048;219.746;7763.784;928.518;886.813;10138.685;787.587;26461.318;13278.105;746.885;536.066;3689.652;1077.218;1671.023;201.709;1234.611;1162.275;1318.742;14931.186;5984.132;402.753;38856.356;18100.466;801.277;1287.575;1308.288;556.809;11438.549;9160.252;7265.359;2228.582;5355.137;4730.359;2742.947;11016.03;7446.176;3922.738;1345.887;3356.808;3505.502;5003.938
2018-02-28 ;7988.94;5246.34;6365.025;18421.911;7257.43;6383.304;170.982;7060.116;1572.677;871.034;39079.33;1348.654;401.042;1409.82;10166.318;9242.25;76.074;72851.917;1244.566;2066.059;868.417;334.325;1316.35;226.576;7647.305;869.679;874.359;9416.067;780.964;25125.309;13039.297;694.091;535.731;3588.452;1027.303;1505.419;192.688;1152.743;1173.136;1315.54;14635.26;5504.631;396.755;36763.213;16951.299;777.056;1317.507;1281.273;535.029;11018.81;8575.636;6960.105;2170.059;4954.965;4491.98;2592.462;10274.25;6850.465;3700.244;1301.313;3182.974;3436.74;4795.285
2018-03-30 ;7780.321;5131.292;6010.971;18324.374;7124.697;6281.908;165.354;6999.683;1595.358;896.352;38551.265;1519.788;396.426;1394.29;10022.23;9068.209;69.141;70938.444;1238.088;1921.539;837.277;316.236;1320.223;229.21;7496.345;892.078;892.948;9487.918;779.318;25129.714;12827.13;685.001;552.313;3714.941;967.019;1410.761;199.044;1195.85;1129.235;1231.271;14419.486;5399.776;393.064;35932.721;16678.7;787.075;1294.122;1187.118;532.485;10749.935;8546.429;6630.395;2112.448;4949.926;4430.207;2545.924;9917.898;6978.191;3608.442;1337.282;3172.305;3392.195;4766.582
2018-04-30 ;7416.533;5056.578;6157.983;17774.049;6841.304;6393.099;165.319;7175.418;1758.592;898.86;37753.156;1552.023;406.344;1462.316;10507.82;9263.103;80.029;73291.546;1227.701;1835.098;871.735;319.183;1394.75;244.385;7546.384;916.597;885.159;9700.705;770.623;25534.285;13177.787;683.084;523.291;3827.148;956.293;1429.712;202.438;1287.02;1045.292;1217.122;15321.646;5558.721;395.339;35598.156;16692.697;751.1;1291.406;1061.013;533.694;10793.112;8959.333;6814.973;2020.578;5103.398;4555.715;2559.581;10198.15;7101.789;3657.145;1314.463;3316.212;3430.189;4774.617
2018-05-31 ;5795.261;4696.852;6246.546;16855.467;5721.713;5888.217;168.402;7320.536;1683.459;859.243;36774.25;1369.259;419.538;1439.3;10142.22;8974.962;65.027;73717.781;1056.508;1820.981;840.404;342.629;1238.708;229.184;7472.966;868.579;813.223;8378.847;715.574;24714.998;13014.9;709.575;474.348;3638.065;911.616;1275.216;202.57;1244.454;1057.398;1135.461;14413.106;5042.898;368.945;34974.349;16155.454;749.874;1227.964;925.097;518.972;11056.293;8885.139;6883.242;1743.176;5182.93;4421.418;2504.284;9675.824;6839.395;3603.362;1331.949;3304.353;3404.454;4853.051
2018-06-29 ;4522.643;4598.291;6327.37;17357.231;5246.213;5592.389;159.662;7341.637;1703.588;867.781;35878.31;1398.759;404.619;1424.549;10054.396;8763.201;67.733;70099.957;1059.8;1687.276;832.225;351.144;1230.981;224.623;7286.203;811.012;790.783;9157.148;705.247;24739.751;13208.19;724.684;438.591;3596.948;859.77;1247.241;203.393;1238.023;1063.809;1086.602;13339.889;5178.326;361.231;34805.208;16308.783;739.342;1101.064;882.105;509.337;11131.375;8799.628;6881.871;1623.905;5166.598;4365.27;2425.706;9373.27;6444.98;3615.791;1300.199;3260.601;3316.899;4902.133
2018-07-31 ;5160.422;4833.455;6467.956;17733.891;5867.129;5843.331;155.786;7522.41;1672.914;919.124;37943.986;1351.914;404.268;1441.195;10420.453;9140.177;67.581;71237.491;1086.442;1734.055;886.434;365.495;1271.187;214.474;7315.389;798.542;828.149;9951.7;707.642;25754.374;13321.522;721.357;446.484;3676.415;924.169;1389.202;213.483;1382.042;1109.598;1141.79;13568.479;5379.019;349.989;36695.75;17372.607;780.45;1186.91;818.478;535.609;11530.98;8876.614;7060.906;1778.842;5229.969;4494.398;2546.056;9783.676;6233.879;3772.342;1338.019;3254.318;3312.35;5047.844
2018-08-31 ;3941.632;4477.967;6354.113;16897.442;5204.967;5326.037;149.887;7415.535;1612.972;899.774;38129.643;1391.858;396.96;1478.281;10214.29;8863.739;60.822;69617.022;1103.556;1748.076;894.981;376.879;1150.578;208.625;7331.991;813.466;834.264;9641.301;695.354;25256.382;13212.252;758.065;419.905;3446.114;948.066;1400.168;208.909;1404.426;1032.194;1028.085;13341.253;5061.01;350.108;36172.518;17483.06;789.653;1213.769;581.313;532.172;11912.821;8505.503;7003.262;1593.94;5081.355;4426.184;2499.985;9923.145;6298.398;3803.824;1344.792;3158.425;3295.304;5167.621
2018-09-28 ;4111.914;4615.821;6269.898;16460.538;5570.087;5484.269;147.811;7413.238;1662.126;902.405;36746.388;1303.513;383.033;1470.087;10342.889;8713.287;55.822;69436.99;1109.078;1720.662;813.503;369.311;1178.42;205.487;7564.143;817.013;820.913;9795.249;686.025;24388.163;14113.783;743.226;417.867;3520.291;868.808;1385.267;202.624;1396.923;1134.006;1008.217;13631.379;5059.541;312.134;37247.666;17498.921;792.226;1252.14;701.234;525.187;11967.295;8654.536;6918.438;1663.877;5106.34;4453.703;2425.445;8831.82;6534.082;3769.628;1314.26;3169.18;3389.75;5161.301
2018-10-31 ;4034.278;4325.072;5794.799;14537.723;6563.269;5027.619;130.86;6838.696;1424.819;831.812;33153.762;1227.384;351.911;1330.761;9374.155;7977.568;51.268;61725.966;1080.453;1667.667;756.743;347.135;1067.95;197.313;6924.835;699.861;768.556;8094.37;649.3;22493.381;13013.24;682.113;388.952;3494.773;859.809;1246.991;182.773;1499.941;1083.644;898.361;12460.504;4718.333;329.85;33540.35;16808.807;698.774;1161.197;684.837;523.188;11136.457;8070.122;6377.836;1973.668;4684.043;4035.337;2217.347;8364.367;5455.465;3467.859;1159.628;2907.057;3098.135;4762.629
2018-11-30 ;4260.837;4141.541;5831.097;14843.834;6435.226;5195.277;140.451;6862.077;1399.349;848.962;34299.637;1194.026;331.778;1264.105;9210.1;7815.072;49.563;66263.559;1175.645;1872.338;835.215;362.646;1076.581;188.637;6952.557;723.371;760.836;7708.659;675.203;23126.012;12341.563;707.845;368.098;3369.609;901.888;1342.343;177.033;1529.455;1071.075;977.385;12830.482;4807.418;343.108;33083.932;16848.986;693.596;1157.683;774.728;495.262;11353.427;7936.724;6333.488;1957.599;4647.805;3968.152;2159.311;9122.93;5857.051;3362.941;1212.562;2846.136;3143.998;4886.219
2018-12-31 ;4058.031;3659.61;5645.901;13466.051;6325.537;5011.845;131.951;6293.2;1347.45;823.634;33168.983;1181.534;315.177;1255.071;8795.746;7364.898;46.952;66292.663;1174.028;1888.566;834.112;316.422;1039.556;197.209;6489.834;712.19;773.179;7962.577;681.685;21710.52;11577.387;695.035;325.398;3419.643;915.662;1344.538;173.639;1514.613;1034.537;970.944;12716.656;4629.03;334.072;32007.172;15934.825;683.924;1124.44;734.97;496.321;10330.721;7636.319;6053.016;1966.477;4312.68;3744.693;2022.37;9271.355;5937.5;3184.912;1175.316;2726.93;2935.728;4401.797
